Y,E1,E2,E3,E4,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20
784.1419807,99.22810433,99.88985163,99.66805612,100.1590819,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
814.9347727,99.80419523,100.2294147,99.42629179,99.74169888,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
796.9891516,100.2644286,99.29473585,100.1069067,98.8298807,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
792.2675169,101.1781777,100.5505843,98.61572498,99.53959644,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
808.5793034,100.6363964,98.8306585,99.70465554,99.78876339,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
801.0827805,99.47945502,100.5304563,99.69649489,98.8530576,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
819.6113223,98.77086753,100.7800366,100.653401,99.18323622,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
803.988019,99.75284229,99.23381345,101.0469879,100.8623015,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
784.8783729,98.88161243,101.0638205,98.89293139,100.9611526,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
809.2747176,100.0586475,97.63708633,99.50811199,99.46935195,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
798.1056044,100.2089145,99.12125321,99.11701473,100.212663,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807.7805427,99.03498407,100.1281924,101.13421,100.2060569,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1
800.5824096,98.9635816,100.2386722,98.60335735,99.75210495,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
804.5318857,99.82844214,99.61472987,98.88703463,100.0978986,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801.7564234,99.7276236,100.6046815,98.82049338,99.78109539,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1
817.1363532,99.91993187,99.66715442,100.4714436,99.70872613,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
805.5045585,100.1701337,99.34455547,100.7450889,98.56795452,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
826.5244223,102.4037257,100.5064297,99.99139914,100.8274399,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
801.8487126,98.75576877,100.2575368,100.5794507,99.8837761,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
803.7312207,101.5422942,99.95258505,99.48163061,98.45041797,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0
803.5709981,98.98604403,100.4570132,99.32413825,101.3926013,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
792.3471542,99.27383509,101.151719,100.4516966,100.3152163,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
796.0668408,98.87678114,98.90071906,98.66888349,99.05741293,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
779.3508544,99.07980186,100.9043617,98.72346814,98.95871311,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
802.6755491,99.2218966,97.55083948,99.87728252,99.37360433,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
790.5184842,99.42357688,99.06621283,97.99476503,97.92186047,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
805.7938941,100.9741434,100.2231386,98.41976333,100.6992828,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
817.698022,100.6520205,99.42828667,99.69449259,99.46749021,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
819.3636076,101.5008718,99.74876339,100.9364128,98.94212901,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
796.8880412,99.68126369,99.17837948,99.67653374,100.5065355,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
795.0765484,101.3732456,101.0998781,98.95892735,99.96162427,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
809.9351602,98.94118531,100.050377,102.1827368,98.84260911,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
801.4571413,102.5113232,99.93399598,100.5344935,101.6400106,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
825.1322842,101.308284,101.2477224,101.0516033,103.2175818,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
814.2961344,100.31778,99.43434371,99.95037346,100.4995433,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
805.1748096,98.37087632,100.863651,100.5240179,99.70004245,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
813.060742,100.7040334,101.3456637,101.5736529,99.92037343,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
808.9154253,99.08601453,99.85381336,99.28219255,100.3043595,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
797.2077918,100.0235707,99.37501812,100.66328,99.2788785,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
811.7321135,99.35639685,99.72111014,99.0665316,99.54091383,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
804.786872,99.66892591,99.06703041,101.7488375,100.0079005,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
792.1921966,100.8553405,98.15600279,100.0173759,98.71531542,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
809.9648443,100.2927984,99.86182391,100.8140122,100.1506663,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
792.545353,98.65930003,100.8715392,100.0404978,99.55697692,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
802.3062462,101.5419575,101.4414404,99.58597906,100.4009778,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
788.0393403,100.3794223,99.27472298,98.67790746,98.42283032,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
806.0667963,98.05653089,100.5516376,101.179173,98.37883542,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
795.8844758,98.97989284,98.59289088,98.30457579,101.1442809,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
814.8842291,101.6727637,99.76586135,101.940652,101.1753737,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
793.4154066,99.76058026,99.29734911,99.29339948,99.53637835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
796.4681412,100.9903079,101.5091398,99.16701708,99.02712982,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
800.7564925,100.3791548,97.66548353,100.1571933,101.5824206,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
816.942479,101.0947563,99.47031622,99.87971969,99.04792974,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
820.3563412,102.4958302,98.43630801,100.1818093,100.1457697,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
788.956101,98.17207604,100.238289,98.64953024,100.1477918,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
797.3385439,100.9644886,100.0688536,100.2030829,100.2320028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
814.5946017,100.4270195,100.7191594,100.8018443,97.67303045,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
808.9972974,99.897175,101.8343176,99.48517274,101.133179,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
793.5153775,97.7465769,98.21323674,101.601263,99.01294852,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1
782.6614368,97.94587039,98.92875835,98.45372171,99.03715209,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
812.9320333,99.09686601,100.6077911,101.178825,99.11829599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793.9679091,100.0442862,99.63305803,100.1902467,100.9011329,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
801.9404234,100.3170788,101.1640314,99.03196539,100.0858898,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
799.7182868,99.64684946,98.88360444,99.88952201,101.0714034,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806.1700686,100.2946849,99.55805549,98.89572412,98.06793531,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
816.4222971,98.83725226,100.9632949,102.2051208,99.62455345,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
804.5515833,98.81478939,98.82697715,102.1222492,100.8205944,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
803.9515582,99.25534659,99.7481234,100.3228435,99.36748985,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
808.7480258,99.12707421,99.86054501,100.8064247,98.87184367,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
801.5605979,99.09209084,99.57908164,99.65467885,98.89826488,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
810.8515776,99.90635361,98.98182143,98.63158915,100.1028369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
798.6748476,102.1660805,100.8228136,98.51026682,99.88606694,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0
802.6791492,99.16942983,99.26821707,99.9495145,100.4825327,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
808.9093857,99.74654272,98.76435905,99.97935608,99.39370886,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
798.9297044,98.16047409,99.78977147,97.35007882,100.3055151,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
815.7803293,100.2345495,98.65318419,100.0333299,100.2618422,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
800.591654,100.9201669,100.5546345,100.0684413,100.7694334,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
794.2886126,99.35411167,99.64737182,101.2225808,100.5900239,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
805.7149369,100.7149784,99.55172201,101.0286536,99.23905177,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
803.0846826,99.41893229,101.4981594,101.2554612,102.0616669,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
805.1140369,101.1324694,98.87108811,98.98365687,100.189702,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
822.8564324,99.78982344,98.97352784,100.7896544,100.0866097,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1
799.5432397,99.77599487,100.000202,100.0553789,101.1599798,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
804.8753767,102.139093,101.0065374,101.7569166,99.71852505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
802.2805927,100.2636311,99.03407426,99.06866609,100.4002338,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
815.3349109,98.9678424,99.94075093,101.0862106,99.90333822,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
806.4739875,100.5619614,100.9456007,98.92638589,100.9340817,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
791.4048431,98.73729045,98.5071818,98.79759518,99.92438178,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
809.3865373,101.5260331,102.7304864,100.1917487,99.91083649,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1
796.6230199,100.5005577,97.7405173,99.92173461,100.4114865,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
798.9898695,100.1308562,99.67641926,98.72657498,102.232993,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1
794.8595875,100.5611221,99.58091631,100.8034046,101.0680702,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
805.820503,99.21352269,99.83427898,99.46650362,99.71564507,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
782.9913295,99.30819305,100.323147,98.71191227,103.0774567,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
801.6267939,99.65876205,99.27050707,100.6469267,99.31625833,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
802.2084851,100.1975719,100.9067116,99.11254622,100.8064158,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
805.9634512,100.8715752,101.0419439,99.69481104,100.6810152,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
801.2129385,100.007688,100.9857309,98.89985188,99.65286829,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
801.5044253,98.79016084,97.86678025,100.4405462,100.0123929,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
805.8363286,99.74439939,99.22162818,100.0349718,99.59124541,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1
784.4220515,98.55944752,101.1428154,99.27256777,100.5338431,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
819.1455604,101.5008528,98.29120491,102.0400374,101.1275989,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0
802.0956253,97.56457079,101.6188181,101.1710251,100.439061,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
800.3599782,99.61625228,101.9681499,99.50337271,99.22653277,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
781.3005495,100.7873743,101.071257,99.63961306,100.300557,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
794.1242153,99.87185504,99.17602856,102.0158595,100.9575612,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
796.9945101,100.4967404,100.790338,100.3974944,100.58987,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
810.7796481,98.77159452,100.2047783,100.1070463,98.01964621,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
814.36978,98.57440361,98.39055058,99.37604644,99.31040199,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
814.7125644,99.75165801,101.2525397,100.7697417,100.6261848,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807.3362986,100.5569282,99.99245012,101.003235,101.5740909,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
800.8009768,99.78176012,99.38957846,99.22734305,98.29445632,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
805.725618,98.883751,99.32342508,101.3893705,98.72993854,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0
817.4995561,99.21674066,99.64492279,99.99353027,100.6218839,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
808.1186464,99.43125669,100.7285036,100.8018331,97.84991954,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
828.0279961,102.0290297,100.0310725,100.4241892,99.87525414,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0
802.1291828,99.93785238,98.92318772,101.9030567,100.8828413,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1
803.9737789,99.40886551,99.76675502,100.4979107,99.57825918,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
802.4874181,101.3932419,100.681411,98.33909241,100.2450453,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
823.1118911,99.02292954,100.1604668,100.2491599,101.3072345,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
814.572885,99.75426171,101.0903985,101.8160316,99.03412071,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
791.2123161,99.89396531,100.7488457,98.18509088,99.76067603,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
810.2229491,99.34025568,98.28872556,100.4659237,99.70417482,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
811.7122058,100.7530886,101.1186705,99.04972107,100.009305,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
796.0988527,98.16621638,101.5329497,101.0080905,99.92551978,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1
811.4974449,99.37915339,101.1807141,101.1874012,101.9195883,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1
799.4723083,99.40161894,98.64484034,99.51925507,99.35931978,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
799.6194656,99.95285103,100.1250697,99.29320807,98.49427791,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
788.3518435,99.82612821,99.22700102,98.33341563,99.22419714,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
803.8409209,98.77710105,101.0480997,99.87793315,99.9983569,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
821.6829863,100.8090893,99.54575158,100.9771407,100.0075976,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
807.9999155,98.62579775,101.4026023,100.415751,101.4104165,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1
821.9992664,101.1820949,101.2429415,100.9352657,101.5091811,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
805.5352992,100.0274459,100.1490789,100.2609033,100.5517269,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
792.8552729,98.89052929,99.88584585,100.1459978,101.5393991,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
814.1029384,102.009644,100.6331236,99.36868521,99.0970441,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1
789.2351399,100.7298884,100.4206419,99.07706028,100.0746185,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
807.9004791,99.415787,100.1826109,98.26769347,99.85371221,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
799.7312557,100.8155482,99.39102267,100.3789749,100.1250481,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
819.7650488,101.5180403,100.301185,99.85943914,100.4783471,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
796.0770208,99.7865544,98.30107324,98.26467786,100.5501801,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
777.7685412,99.16236998,98.40104763,99.2509425,99.97702081,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
799.8328789,98.28648949,101.2633398,99.82664025,101.0875558,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
807.1860974,99.12675898,99.02288241,98.61533287,101.5810836,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
807.6575807,101.4393477,101.5185958,99.40785128,99.1317515,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
811.9304784,99.37112165,97.63988475,100.5761105,99.41804908,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816.669037,100.3302498,99.82955675,100.8446278,99.43281898,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
797.3678865,100.5614253,98.42058994,101.4178655,101.2026949,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1
820.173994,101.7521936,100.8158934,99.95195076,98.74905454,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
814.5339594,100.1514785,99.28168941,101.7209315,99.96647048,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
795.0521042,100.9350408,101.2216999,99.05186657,99.4963307,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
790.652713,100.4622485,100.0264979,99.32652377,101.5168021,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
806.3981663,99.40130571,100.3860329,102.9022271,99.85397491,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
798.4956355,100.2585925,100.9102097,99.53076617,99.71095858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
804.5187064,101.030886,98.20449935,100.4701048,100.5990741,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
804.9975167,100.8714172,98.18490868,100.0645507,101.4064014,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
792.0687407,97.26333066,101.0544517,100.5552134,98.11342348,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
817.6236166,100.333395,98.97186032,101.1633423,100.3939177,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
790.2504355,100.1644815,99.13356681,98.90747887,100.3598354,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
798.4834246,102.8344254,100.6125259,99.24902082,99.6179332,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
814.3614175,102.020206,99.24042406,101.0218048,101.9773407,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
821.8546863,100.4354015,100.8024272,99.38500036,98.70590969,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
804.7830563,98.86046562,101.4980118,98.78216389,98.91748572,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
796.3160995,100.8730168,99.34224561,99.7805507,99.50693914,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
788.671361,98.90534681,100.3378012,100.2002238,100.1007707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
814.5500639,100.2863173,100.3394736,98.3063008,98.57516664,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
802.4312933,100.6596068,99.31704343,100.4974843,98.7260106,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
807.8676528,99.77172571,99.63518998,100.6962035,99.64541664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
812.17566,100.1294412,99.80711619,101.080301,99.70573497,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
794.772953,99.60583197,99.76085827,99.18996716,99.06379618,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
806.4564329,100.0003661,99.06031071,99.99082729,100.3751323,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
818.3909549,100.4333186,101.2405984,100.5017967,100.0387397,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
806.7181874,100.928854,100.9550487,99.6661167,102.2052282,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
808.1607036,101.0589178,99.59834571,100.9026707,99.4279596,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
786.8297477,100.1067536,100.2224191,100.3260315,99.13696719,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
816.821319,101.8683814,100.090529,101.1789649,101.2334924,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
814.2785484,100.7960794,100.2244702,100.0552884,100.2698452,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
826.0265874,100.4966755,98.48020517,101.1178772,99.95780234,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1
817.271568,101.899728,99.51257084,101.4166489,99.54741263,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0
806.7288479,99.18855215,100.2450237,98.96503665,98.03101928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
815.9121532,99.59107791,99.6651706,100.6081803,99.29362443,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
802.3100348,100.3933394,101.0659224,99.68643005,100.4254375,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
802.9156502,99.7469311,100.1870926,99.84749197,100.2300179,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
810.8163347,100.6888945,98.50505982,99.22013027,100.4916215,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
786.751473,98.61977263,98.34913189,99.12721499,100.355023,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1
804.5427482,99.90509035,100.0317276,99.77133222,100.3940104,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
809.0160364,101.2349636,100.4596429,99.84630204,102.0135608,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0
794.733658,99.56243536,100.2860534,99.71091332,98.20935026,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
811.5463211,100.1264069,100.1272554,99.92711833,99.69181206,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
793.0658551,100.1610976,99.48250503,99.66097592,99.27285703,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
799.9371022,99.28788459,99.65823358,99.7335501,101.3369064,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0
816.7080777,101.9757196,99.14377175,99.39007611,100.2100921,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
797.0298774,99.43028843,100.2667705,99.5810585,99.6122836,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
797.0485778,100.4736418,99.52203831,99.6636385,99.74331458,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
810.12207,100.9401421,100.5111612,99.49930004,101.3506226,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
814.034174,100.9058796,101.7598864,102.0018254,98.34608919,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
812.6682765,100.6223315,99.63362851,99.47167339,101.3044721,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
804.0757463,98.9006979,101.2475881,101.635303,98.93032586,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0
825.0289803,98.10507531,100.0181151,100.5940698,99.17002948,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
